Order_ID,Product_ID,Product_Category,Product_Price,Discount_Applied,Shipping_Method,Payment_Method,User_Location,Return_Status,Return_Risk_Score,Risk_Label,Return_Cost,Profit_Loss,Order_Year,Order_Month,User_Age,User_Gender,Return_Reason
ORD02936,PROD0291,Clothing,710.38,39.45,Next-Day,COD,City48,Not Returned,0.5583,High,0,860.2701799999999,2024,3,35,Male,No Return
ORD02937,PROD0112,Clothing,518.92,34.78,Express,Credit Card,City13,Not Returned,0.5491,High,0,676.879248,2025,5,22,Male,No Return
ORD02938,PROD0138,Clothing,755.57,29.64,Next-Day,Debit Card,City61,Not Returned,0.5259,High,0,531.619052,2023,12,57,Male,No Return
ORD02939,PROD0460,Clothing,1270.64,47.48,Standard,Credit Card,City44,Returned,0.6091,High,200,3136.700640000001,2024,10,46,Female,Wrong Item
ORD02940,PROD0458,Clothing,107.23,9.78,Express,Debit Card,City80,Not Returned,0.4719,Medium,0,290.228718,2025,2,34,Female,No Return
ORD02941,PROD0320,Clothing,821.03,21.73,Standard,COD,City86,Returned,0.4741,Medium,200,3013.100905,2023,4,26,Male,Size Issue
ORD02942,PROD0079,Electronics,1231.07,17.12,Next-Day,Credit Card,City81,Not Returned,0.4504,Medium,0,3060.932448,2023,4,48,Male,No Return
ORD02943,PROD0373,Clothing,667.95,33.18,Next-Day,Credit Card,City82,Returned,0.5727,High,200,1138.97257,2025,3,65,Female,Size Issue
ORD02944,PROD0401,Clothing,461.88,21.88,Standard,COD,City4,Not Returned,0.5057,High,0,1443.282624,2025,5,58,Male,No Return
ORD02945,PROD0067,Clothing,552.93,20.29,Next-Day,Wallet,City13,Returned,0.4547,Medium,200,1562.962012,2023,9,29,Male,Wrong Item
ORD02946,PROD0415,Toys,217.93,16.69,Express,Wallet,City30,Not Returned,0.4304,Medium,0,363.114966,2025,1,47,Female,No Return
ORD02947,PROD0415,Books,1127.93,20.4,Express,Debit Card,City41,Not Returned,0.5076,High,0,2693.49684,2024,6,20,Male,No Return
ORD02948,PROD0135,Electronics,1217.26,26.8,Express,Debit Card,City24,Not Returned,0.5168,High,0,4455.1716,2023,11,63,Female,No Return
ORD02949,PROD0165,Toys,993.64,45.03,Next-Day,Wallet,City50,Not Returned,0.4597,Medium,0,2731.01954,2022,12,32,Male,No Return
ORD02950,PROD0343,Electronics,871.93,34.63,Standard,COD,City25,Returned,0.5668,High,200,939.9612819999998,2025,4,45,Female,Wrong Item
ORD02951,PROD0156,Books,1200.33,6.39,Express,COD,City31,Not Returned,0.5365,High,0,1123.628913,2025,7,56,Female,No Return
ORD02952,PROD0428,Books,1155.82,13.22,Express,Debit Card,City7,Not Returned,0.4986,Medium,0,5015.10298,2023,2,41,Female,No Return
ORD02953,PROD0437,Clothing,321.36,32.36,Express,COD,City89,Not Returned,0.5623,High,0,652.103712,2023,9,61,Female,No Return
ORD02954,PROD0086,Electronics,799.34,49.14,Express,Credit Card,City83,Not Returned,0.5471,High,0,813.0886479999999,2023,3,33,Male,No Return
ORD02955,PROD0277,Clothing,894.54,1.09,Standard,Wallet,City31,Not Returned,0.3912,Medium,0,2654.368542,2022,4,64,Male,No Return
ORD02956,PROD0456,Clothing,955.93,13.92,Next-Day,Debit Card,City84,Not Returned,0.4713,Medium,0,822.8645439999999,2024,4,62,Male,No Return
ORD02957,PROD0110,Electronics,1019.55,15.28,Express,Debit Card,City44,Not Returned,0.4187,Medium,0,1727.52552,2022,3,32,Male,No Return
ORD02958,PROD0312,Home Appliances,1559.93,19.58,Next-Day,Wallet,City80,Not Returned,0.445,Medium,0,1254.4957060000002,2023,1,49,Female,No Return
ORD02959,PROD0413,Books,607.7,14.39,Next-Day,Debit Card,City19,Not Returned,0.4523,Medium,0,2081.00788,2022,4,58,Male,No Return
ORD02960,PROD0126,Clothing,1312.79,5.89,Express,COD,City91,Not Returned,0.4774,Medium,0,1235.466669,2023,2,60,Female,No Return
ORD02961,PROD0408,Electronics,1329.71,47.71,Standard,Debit Card,City50,Not Returned,0.5714,High,0,3476.526795,2025,2,21,Female,No Return
ORD02962,PROD0262,Toys,367.42,1.36,Standard,Wallet,City67,Not Returned,0.3483,Medium,0,1449.692352,2025,8,33,Male,No Return
ORD02963,PROD0214,Clothing,1541.97,15.22,Standard,Credit Card,City71,Returned,0.4969,Medium,200,5029.128664,2023,3,27,Female,Wrong Item
ORD02964,PROD0318,Toys,699.47,17.87,Express,Debit Card,City53,Not Returned,0.4177,Medium,0,2872.3735550000006,2023,7,43,Female,No Return
ORD02965,PROD0446,Electronics,1312.54,38.11,Standard,Wallet,City87,Returned,0.4835,Medium,200,1424.662012,2022,6,18,Male,Size Issue
ORD02966,PROD0426,Electronics,1830.41,11.57,Standard,Credit Card,City21,Not Returned,0.4373,Medium,0,3237.263126,2023,7,18,Male,No Return
ORD02967,PROD0251,Electronics,1447.95,15.25,Next-Day,Credit Card,City28,Not Returned,0.4584,Medium,0,3681.412875,2023,11,29,Male,No Return
ORD02968,PROD0243,Books,897.29,3.59,Express,Wallet,City54,Not Returned,0.4574,Medium,0,4325.386444999999,2022,8,63,Female,No Return
ORD02969,PROD0273,Clothing,446.27,20.25,Next-Day,Credit Card,City22,Not Returned,0.4673,Medium,0,711.8006499999999,2022,6,40,Male,No Return
ORD02970,PROD0432,Clothing,929.46,46.07,Express,COD,City78,Returned,0.5981,High,200,1303.773334,2023,6,30,Female,Wrong Item
ORD02971,PROD0007,Clothing,833.95,27.96,Standard,Wallet,City72,Not Returned,0.5477,High,0,1201.55516,2024,11,62,Female,No Return
ORD02972,PROD0306,Electronics,854.65,31.94,Next-Day,Debit Card,City31,Not Returned,0.4608,Medium,0,1745.02437,2022,2,28,Male,No Return
ORD02973,PROD0306,Clothing,1962.14,28.35,Next-Day,Wallet,City46,Returned,0.5358,High,200,4017.61993,2024,2,35,Female,Changed Mind
ORD02974,PROD0358,Clothing,1131.25,4.33,Express,Debit Card,City22,Not Returned,0.4719,Medium,0,4329.0675,2024,9,18,Female,No Return
ORD02975,PROD0379,Home Appliances,950.22,23.61,Next-Day,COD,City40,Returned,0.5065,High,200,525.873058,2023,11,58,Female,Wrong Item
ORD02976,PROD0186,Electronics,236.65,25.78,Express,Credit Card,City41,Not Returned,0.4596,Medium,0,351.28326,2022,5,34,Male,No Return
ORD02977,PROD0158,Clothing,1890.28,17.99,Next-Day,Credit Card,City24,Not Returned,0.5028,High,0,3100.437256,2025,1,55,Male,No Return
ORD02978,PROD0058,Home Appliances,270.4,14.35,Express,Credit Card,City72,Not Returned,0.4628,Medium,0,463.1952,2024,7,50,Female,No Return
ORD02979,PROD0298,Books,1274.55,44.8,Express,Credit Card,City15,Not Returned,0.611,High,0,2814.2064,2023,5,58,Female,No Return
ORD02980,PROD0101,Books,922.78,42.39,Standard,Debit Card,City22,Not Returned,0.6147,High,0,1594.8406740000005,2025,6,34,Female,No Return
ORD02981,PROD0427,Clothing,1934.46,48.03,Express,Debit Card,City20,Not Returned,0.5857,High,0,1005.338862,2023,1,27,Female,No Return
ORD02982,PROD0076,Home Appliances,1830.12,36.38,Express,Debit Card,City76,Returned,0.488,Medium,200,964.322344,2022,12,49,Male,Changed Mind
ORD02983,PROD0180,Home Appliances,1837.48,4.34,Standard,Debit Card,City49,Not Returned,0.4125,Medium,0,8788.66684,2024,2,46,Male,No Return
ORD02984,PROD0071,Toys,984.51,4.92,Next-Day,Wallet,City60,Not Returned,0.3845,Medium,0,4680.36054,2024,1,60,Female,No Return
ORD02985,PROD0473,Clothing,965.8,11.78,Standard,Credit Card,City15,Returned,0.4679,Medium,200,1504.0575199999998,2024,8,21,Male,Changed Mind
ORD02986,PROD0468,Toys,757.35,17.71,Next-Day,Credit Card,City28,Returned,0.4222,Medium,200,1046.44663,2023,11,64,Male,Defective
ORD02987,PROD0115,Toys,1301.65,49.96,Next-Day,Debit Card,City91,Not Returned,0.512,High,0,2605.38264,2023,2,19,Female,No Return
ORD02988,PROD0390,Electronics,1528.3,16.85,Express,Debit Card,City78,Not Returned,0.465,Medium,0,2541.5629,2024,7,50,Male,No Return
ORD02989,PROD0035,Clothing,1164.22,19.9,Next-Day,COD,City53,Returned,0.5484,High,200,1665.0804400000002,2025,5,46,Female,Size Issue
ORD02990,PROD0435,Books,1852.88,26.69,Standard,Debit Card,City20,Returned,0.5846,High,200,6591.731640000001,2024,11,46,Female,Wrong Item
ORD02991,PROD0090,Clothing,1739.68,4.89,Standard,Wallet,City100,Returned,0.4173,Medium,200,3109.219296,2022,10,26,Male,Changed Mind
ORD02992,PROD0327,Toys,857.41,45.91,Standard,Wallet,City26,Not Returned,0.5185,High,0,1391.3192070000002,2025,3,21,Female,No Return
ORD02993,PROD0370,Clothing,882.19,28.21,Express,Debit Card,City95,Returned,0.5461,High,200,1699.9726030000002,2024,6,64,Female,Size Issue
ORD02994,PROD0309,Books,1526.66,30.69,Express,COD,City48,Not Returned,0.5625,High,0,2116.256092,2023,11,36,Male,No Return
ORD02995,PROD0161,Electronics,110.61,42.56,Standard,Credit Card,City92,Not Returned,0.5491,High,0,190.603152,2023,5,50,Female,No Return
ORD02996,PROD0348,Home Appliances,695.1,39.44,Standard,Wallet,City45,Returned,0.4954,Medium,200,1062.85768,2024,8,62,Male,Changed Mind
ORD02997,PROD0122,Electronics,1867.23,19.55,Standard,COD,City43,Not Returned,0.4806,Medium,0,1502.186535,2024,6,34,Male,No Return
ORD02998,PROD0043,Electronics,526.78,34.8,Standard,COD,City79,Not Returned,0.5204,High,0,1373.84224,2025,5,35,Male,No Return
ORD02999,PROD0128,Home Appliances,537.16,20.45,Next-Day,Credit Card,City15,Not Returned,0.44,Medium,0,1709.24312,2024,10,22,Male,No Return
ORD03000,PROD0407,Toys,648.83,0.75,Standard,Wallet,City87,Not Returned,0.3535,Medium,0,2575.8551,2022,11,35,Female,No Return
ORD03001,PROD0434,Electronics,1080.97,35.53,Standard,COD,City26,Not Returned,0.5338,High,0,3484.5067950000007,2024,12,52,Male,No Return
ORD03002,PROD0476,Clothing,968.02,31.47,Standard,Wallet,City15,Not Returned,0.556,High,0,663.384106,2025,2,52,Female,No Return
ORD03003,PROD0333,Toys,1093.76,13.71,Express,COD,City41,Not Returned,0.4254,Medium,0,1887.611008,2025,2,47,Male,No Return
ORD03004,PROD0409,Clothing,1399.33,33.02,Next-Day,Debit Card,City97,Returned,0.534,High,200,737.2712339999999,2024,7,36,Male,Defective
ORD03005,PROD0386,Clothing,1991.97,7.67,Standard,Debit Card,City31,Not Returned,0.4864,Medium,0,7356.743604,2022,12,31,Female,No Return
ORD03006,PROD0374,Electronics,1826.36,21.78,Standard,COD,City12,Not Returned,0.5193,High,0,5714.315168,2023,6,52,Female,No Return
ORD03007,PROD0263,Books,1268.15,7.87,Express,Credit Card,City39,Not Returned,0.5065,High,0,2336.6931900000004,2023,10,22,Female,No Return
ORD03008,PROD0335,Toys,1390.7,9.95,Next-Day,Credit Card,City7,Returned,0.4266,Medium,200,4809.3014,2024,2,45,Female,Changed Mind
ORD03009,PROD0488,Electronics,505.92,48.12,Standard,COD,City37,Not Returned,0.6029,High,0,262.47129600000005,2024,3,50,Female,No Return
ORD03010,PROD0141,Books,210.57,2.47,Next-Day,COD,City75,Not Returned,0.4819,Medium,0,205.368921,2023,3,34,Female,No Return
ORD03011,PROD0094,Electronics,1968.26,33.46,Express,Credit Card,City17,Not Returned,0.5245,High,0,2619.360408,2024,7,38,Male,No Return
ORD03012,PROD0040,Books,423.35,8.45,Express,Wallet,City54,Not Returned,0.479,Medium,0,1937.884625,2024,10,41,Female,No Return
ORD03013,PROD0419,Electronics,1161.46,19.48,Next-Day,COD,City18,Returned,0.5291,High,200,4476.037960000001,2025,8,61,Female,Changed Mind
ORD03014,PROD0131,Clothing,1631.34,47.94,Standard,Credit Card,City60,Returned,0.5637,High,200,1498.551208,2022,6,58,Male,Size Issue
ORD03015,PROD0451,Clothing,1765.53,10.37,Standard,Wallet,City79,Returned,0.5056,High,200,7712.222694999999,2024,7,62,Female,Defective
ORD03016,PROD0024,Electronics,117.93,35.97,Next-Day,Wallet,City37,Not Returned,0.5434,High,0,151.02115800000004,2025,3,53,Female,No Return
ORD03017,PROD0010,Books,1380.19,11.88,Standard,Wallet,City21,Not Returned,0.4516,Medium,0,6081.11714,2022,3,49,Male,No Return
ORD03018,PROD0423,Clothing,1901.48,42.99,Standard,Credit Card,City24,Not Returned,0.6082,High,0,2168.067496,2024,11,30,Female,No Return
ORD03019,PROD0471,Books,937.73,25.09,Next-Day,Wallet,City1,Not Returned,0.5562,High,0,702.453543,2025,1,48,Female,No Return
ORD03020,PROD0221,Electronics,1951.97,17.19,Next-Day,Wallet,City17,Returned,0.4744,Medium,200,4649.279071,2023,6,24,Female,Changed Mind
ORD03021,PROD0303,Clothing,1468.24,15.65,Next-Day,Credit Card,City79,Not Returned,0.4665,Medium,0,3715.38132,2022,8,41,Male,No Return
ORD03022,PROD0420,Clothing,1777.25,4.26,Express,COD,City92,Returned,0.4753,Medium,200,1501.53915,2025,6,58,Male,Changed Mind
ORD03023,PROD0478,Clothing,838.74,16.58,Next-Day,Wallet,City25,Returned,0.496,Medium,200,1899.030724,2025,3,22,Female,Wrong Item
ORD03024,PROD0498,Home Appliances,981.06,42.45,Standard,Debit Card,City64,Not Returned,0.5092,High,0,2258.40012,2022,6,49,Female,No Return
ORD03025,PROD0256,Clothing,1126.33,44.14,Standard,COD,City72,Returned,0.5924,High,200,429.167938,2024,10,39,Male,Changed Mind
ORD03026,PROD0113,Clothing,837.96,6.53,Standard,COD,City96,Returned,0.4563,Medium,200,2932.964848,2024,9,30,Male,Wrong Item
ORD03027,PROD0150,Toys,589.03,40.16,Standard,Wallet,City20,Not Returned,0.4919,Medium,0,704.951104,2025,7,62,Male,No Return
ORD03028,PROD0002,Clothing,995.38,17.57,Next-Day,Credit Card,City24,Not Returned,0.4772,Medium,0,1640.983468,2023,5,56,Male,No Return
ORD03029,PROD0293,Home Appliances,235.42,1.9,Standard,COD,City16,Not Returned,0.4113,Medium,0,461.89404,2023,5,54,Female,No Return
ORD03030,PROD0355,Electronics,983.74,22.06,Next-Day,COD,City63,Not Returned,0.5066,High,0,3066.907824,2023,10,33,Female,No Return
ORD03031,PROD0274,Home Appliances,1682.45,39.12,Standard,Wallet,City96,Returned,0.506,High,200,2872.82668,2024,10,52,Male,Wrong Item
ORD03032,PROD0437,Clothing,361.02,15.03,Standard,Wallet,City17,Returned,0.4879,Medium,200,106.758694,2024,5,20,Female,Defective
ORD03033,PROD0156,Books,1840.83,6.8,Next-Day,Wallet,City66,Not Returned,0.4897,Medium,0,3431.3071199999995,2023,6,56,Female,No Return
ORD03034,PROD0222,Toys,1699.77,12.89,Standard,Wallet,City45,Not Returned,0.4036,Medium,0,5922.678588,2022,5,36,Female,No Return
ORD03035,PROD0159,Home Appliances,781.65,28.82,Next-Day,COD,City70,Not Returned,0.4972,Medium,0,2225.51388,2025,8,61,Male,No Return
ORD03036,PROD0103,Electronics,1906.26,12.39,Express,Debit Card,City35,Not Returned,0.473,Medium,0,3340.148772,2024,1,50,Female,No Return
ORD03037,PROD0437,Toys,283.67,47.53,Next-Day,Wallet,City38,Not Returned,0.4629,Medium,0,446.524947,2023,1,31,Male,No Return
ORD03038,PROD0292,Clothing,1997.1,2.22,Express,Credit Card,City70,Not Returned,0.451,Medium,0,5858.293139999999,2023,9,28,Male,No Return
ORD03039,PROD0002,Electronics,307.16,9.89,Standard,Debit Card,City55,Not Returned,0.4581,Medium,0,830.345628,2024,12,34,Female,No Return
ORD03040,PROD0044,Books,1351.77,34.08,Standard,Wallet,City70,Returned,0.5711,High,200,2473.260352,2023,9,51,Female,Defective
ORD03041,PROD0480,Electronics,1603.51,20.51,Express,Credit Card,City49,Not Returned,0.5136,High,0,5098.520396,2023,10,53,Female,No Return
ORD03042,PROD0150,Toys,238.99,4.37,Next-Day,Credit Card,City84,Not Returned,0.3694,Medium,0,914.184548,2022,8,58,Female,No Return
ORD03043,PROD0454,Clothing,151.09,0.77,Express,Debit Card,City45,Not Returned,0.4444,Medium,0,149.926607,2022,11,47,Female,No Return
ORD03044,PROD0025,Home Appliances,1470.51,2.04,Standard,Wallet,City25,Not Returned,0.3872,Medium,0,4321.534788,2022,2,63,Female,No Return
ORD03045,PROD0256,Electronics,870.79,17.07,Next-Day,Credit Card,City62,Returned,0.4733,Medium,200,522.146147,2022,8,28,Female,Defective
ORD03046,PROD0131,Home Appliances,404.69,41.75,Next-Day,Credit Card,City1,Returned,0.4841,Medium,200,978.659625,2023,7,48,Male,Defective
ORD03047,PROD0214,Toys,1793.81,26.73,Express,Credit Card,City48,Not Returned,0.4744,Medium,0,3942.973761,2023,3,60,Female,No Return
ORD03048,PROD0333,Clothing,1572.18,0.46,Standard,COD,City69,Not Returned,0.432,Medium,0,7824.739860000001,2022,2,60,Male,No Return
ORD03049,PROD0077,Electronics,1317.81,22.69,Next-Day,Debit Card,City6,Not Returned,0.4731,Medium,0,5093.994554999999,2023,11,50,Male,No Return
ORD03050,PROD0388,Clothing,452.38,8.18,Next-Day,Wallet,City73,Not Returned,0.4175,Medium,0,1246.125948,2023,6,42,Male,No Return
ORD03051,PROD0044,Electronics,1773.6,9.57,Standard,Debit Card,City20,Returned,0.4209,Medium,200,1403.86648,2024,1,31,Male,Size Issue
ORD03052,PROD0496,Clothing,941.68,3.07,Next-Day,Credit Card,City96,Returned,0.4625,Medium,200,4363.85212,2024,2,58,Female,Changed Mind
ORD03053,PROD0204,Books,396.88,0.3,Standard,Debit Card,City86,Not Returned,0.4785,Medium,0,791.37872,2025,5,32,Female,No Return
ORD03054,PROD0241,Clothing,1510.43,38.99,Express,Debit Card,City68,Not Returned,0.523,High,0,4607.566715,2022,8,30,Male,No Return
ORD03055,PROD0266,Clothing,1323.43,45.5,Next-Day,COD,City14,Not Returned,0.5948,High,0,721.2693499999999,2025,4,24,Male,No Return
ORD03056,PROD0176,Electronics,1439.25,37.62,Next-Day,Debit Card,City97,Returned,0.5328,High,200,1595.6083,2025,7,18,Male,Defective
ORD03057,PROD0361,Toys,1716.36,8.81,Next-Day,Debit Card,City57,Returned,0.4153,Medium,200,7625.743419999999,2024,12,32,Male,Wrong Item
ORD03058,PROD0462,Clothing,829.13,39.93,Express,COD,City92,Returned,0.5808,High,200,1294.175173,2025,6,63,Male,Wrong Item
ORD03059,PROD0049,Books,945.66,4.83,Next-Day,COD,City70,Not Returned,0.4633,Medium,0,1799.969244,2022,11,40,Male,No Return
ORD03060,PROD0258,Home Appliances,565.54,32.59,Express,Debit Card,City5,Not Returned,0.4823,Medium,0,1524.9220559999997,2022,12,27,Female,No Return
ORD03061,PROD0285,Home Appliances,1855.58,40.84,Next-Day,COD,City86,Returned,0.5236,High,200,1995.522256,2022,1,38,Female,Wrong Item
ORD03062,PROD0432,Electronics,864.27,23.01,Standard,Wallet,City91,Not Returned,0.4401,Medium,0,1996.204419,2023,5,20,Male,No Return
ORD03063,PROD0069,Clothing,561.07,0.63,Express,COD,City81,Not Returned,0.4427,Medium,0,1115.0705180000002,2024,5,63,Male,No Return
ORD03064,PROD0213,Toys,1866.93,20.62,Next-Day,COD,City4,Not Returned,0.4948,Medium,0,7409.84517,2025,6,19,Female,No Return
ORD03065,PROD0074,Clothing,1778.17,30.1,Express,COD,City94,Not Returned,0.5602,High,0,6214.7041500000005,2023,1,65,Female,No Return
ORD03066,PROD0328,Clothing,229.82,49.6,Standard,Wallet,City58,Not Returned,0.6143,High,0,231.65856,2025,6,50,Female,No Return
ORD03067,PROD0291,Clothing,1531.3,4.24,Standard,COD,City14,Not Returned,0.482,Medium,0,5865.49152,2023,4,51,Female,No Return
ORD03068,PROD0466,Electronics,1114.15,41.23,Next-Day,Credit Card,City75,Returned,0.5332,High,200,2419.1438200000007,2025,1,30,Male,Size Issue
ORD03069,PROD0096,Clothing,1506.44,48.91,Express,Wallet,City64,Returned,0.6037,High,200,1339.280392,2024,6,42,Female,Defective
ORD03070,PROD0409,Electronics,781.74,34.42,Next-Day,COD,City64,Not Returned,0.558,High,0,2050.660368,2025,8,18,Female,No Return
ORD03071,PROD0282,Electronics,1484.72,6.0,Next-Day,COD,City15,Not Returned,0.4509,Medium,0,6978.184,2024,6,40,Male,No Return
ORD03072,PROD0175,Home Appliances,985.8,24.9,Express,Wallet,City74,Not Returned,0.4319,Medium,0,1480.6716,2022,8,50,Male,No Return
ORD03073,PROD0422,Clothing,1813.22,35.2,Next-Day,Credit Card,City12,Not Returned,0.5645,High,0,2349.93312,2022,10,52,Female,No Return
ORD03074,PROD0439,Home Appliances,1159.81,28.46,Express,Debit Card,City69,Not Returned,0.4398,Medium,0,1659.456148,2022,2,47,Male,No Return
ORD03075,PROD0356,Toys,946.68,31.13,Next-Day,Debit Card,City99,Not Returned,0.4956,Medium,0,1303.957032,2025,6,29,Female,No Return
ORD03076,PROD0348,Clothing,1126.6,41.66,Next-Day,Wallet,City16,Not Returned,0.5443,High,0,1314.51688,2023,12,23,Male,No Return
ORD03077,PROD0213,Books,251.85,14.61,Next-Day,Credit Card,City32,Not Returned,0.5216,High,0,645.164145,2025,4,21,Female,No Return
ORD03078,PROD0046,Books,909.37,35.16,Next-Day,Wallet,City15,Not Returned,0.5501,High,0,2358.5420320000003,2023,1,52,Female,No Return
ORD03079,PROD0149,Clothing,787.24,42.32,Express,Wallet,City100,Not Returned,0.5226,High,0,454.080032,2022,3,26,Male,No Return
ORD03080,PROD0355,Home Appliances,1261.78,31.09,Standard,Debit Card,City32,Returned,0.44,Medium,200,1538.985196,2022,2,22,Male,Size Issue
ORD03081,PROD0345,Toys,1615.19,48.05,Standard,COD,City96,Not Returned,0.5591,High,0,3356.3648200000007,2024,11,28,Female,No Return
ORD03082,PROD0003,Clothing,1971.61,9.74,Standard,COD,City21,Returned,0.5049,High,200,3359.150372,2023,11,26,Female,Size Issue
ORD03083,PROD0151,Books,1618.74,29.87,Express,COD,City1,Not Returned,0.5974,High,0,3405.6670860000004,2024,5,64,Female,No Return
ORD03084,PROD0405,Clothing,298.44,4.95,Express,Wallet,City5,Returned,0.4279,Medium,200,934.66888,2025,7,56,Male,Defective
ORD03085,PROD0361,Clothing,1156.81,0.0,Express,Credit Card,City51,Not Returned,0.4372,Medium,0,1156.81,2024,9,21,Male,No Return
ORD03086,PROD0362,Clothing,1708.28,4.27,Standard,Credit Card,City26,Not Returned,0.4342,Medium,0,4906.0093320000005,2023,1,39,Male,No Return
ORD03087,PROD0377,Clothing,1006.31,7.75,Express,Credit Card,City91,Not Returned,0.4719,Medium,0,928.320975,2023,2,48,Female,No Return
ORD03088,PROD0078,Electronics,606.91,7.06,Express,Debit Card,City6,Not Returned,0.3831,Medium,0,2256.248616,2022,5,31,Male,No Return
ORD03089,PROD0092,Electronics,1101.42,22.78,Next-Day,Credit Card,City97,Not Returned,0.5114,High,0,3402.066096,2023,12,53,Female,No Return
ORD03090,PROD0500,Toys,1858.38,43.56,Standard,COD,City91,Not Returned,0.5172,High,0,4195.478688,2022,5,49,Female,No Return
ORD03091,PROD0218,Books,711.09,17.59,Next-Day,Credit Card,City76,Returned,0.5486,High,200,1558.0278070000002,2025,7,37,Female,Size Issue
ORD03092,PROD0364,Clothing,1099.74,15.95,Next-Day,Credit Card,City78,Not Returned,0.4994,Medium,0,4621.65735,2025,8,56,Male,No Return
ORD03093,PROD0137,Clothing,1011.74,43.81,Express,Wallet,City98,Returned,0.5556,High,200,936.9934119999998,2022,4,31,Female,Defective
ORD03094,PROD0423,Clothing,1546.17,49.81,Next-Day,Debit Card,City73,Returned,0.6112,High,200,576.022723,2024,3,46,Female,Size Issue
ORD03095,PROD0095,Electronics,1948.07,17.78,Express,Credit Card,City67,Not Returned,0.4896,Medium,0,1601.703154,2022,12,46,Female,No Return
ORD03096,PROD0412,Clothing,1777.18,30.76,Standard,COD,City74,Not Returned,0.5496,High,0,3691.5582959999992,2024,11,23,Male,No Return
ORD03097,PROD0181,Books,668.33,11.48,Express,Debit Card,City73,Not Returned,0.4479,Medium,0,2958.02858,2023,3,40,Male,No Return
ORD03098,PROD0288,Clothing,1992.67,39.61,Next-Day,Debit Card,City61,Not Returned,0.5367,High,0,4813.493652,2022,9,40,Male,No Return
ORD03099,PROD0209,Electronics,1919.22,42.31,Next-Day,Credit Card,City73,Not Returned,0.586,High,0,3321.594054,2025,4,38,Female,No Return
ORD03100,PROD0206,Electronics,820.18,4.13,Next-Day,Credit Card,City78,Not Returned,0.4393,Medium,0,2358.919698,2024,2,35,Female,No Return
ORD03101,PROD0185,Clothing,1367.63,4.18,Next-Day,Credit Card,City32,Not Returned,0.4468,Medium,0,1310.4630660000005,2023,12,38,Male,No Return
ORD03102,PROD0072,Clothing,1213.0,21.74,Next-Day,Credit Card,City55,Not Returned,0.5049,High,0,3797.1752,2022,5,46,Female,No Return
ORD03103,PROD0316,Clothing,1134.53,40.16,Standard,Wallet,City20,Not Returned,0.5637,High,0,1357.8055040000002,2023,5,65,Female,No Return
ORD03104,PROD0342,Books,292.67,0.54,Express,Credit Card,City78,Returned,0.4166,Medium,200,673.2687460000001,2022,5,45,Male,Size Issue
ORD03105,PROD0262,Electronics,351.0,49.09,Next-Day,Wallet,City38,Not Returned,0.5833,High,0,357.3881999999999,2025,3,35,Female,No Return
ORD03106,PROD0392,Electronics,1522.06,1.06,Next-Day,Wallet,City4,Not Returned,0.4103,Medium,0,4517.778492,2025,4,19,Male,No Return
ORD03107,PROD0211,Clothing,107.42,4.34,Standard,Credit Card,City30,Not Returned,0.4188,Medium,0,308.273916,2023,8,46,Male,No Return
ORD03108,PROD0342,Toys,1317.51,44.5,Express,Credit Card,City58,Returned,0.4666,Medium,200,3456.09025,2022,4,32,Male,Size Issue
ORD03109,PROD0005,Books,645.4,29.25,Standard,Debit Card,City14,Not Returned,0.5516,High,0,913.241,2023,5,38,Female,No Return
ORD03110,PROD0318,Electronics,1414.88,12.03,Next-Day,Wallet,City32,Not Returned,0.3986,Medium,0,4978.679744000001,2022,1,21,Male,No Return
ORD03111,PROD0331,Electronics,784.56,46.68,Express,COD,City41,Not Returned,0.5823,High,0,1673.309568,2024,3,55,Female,No Return
ORD03112,PROD0404,Electronics,210.56,2.69,Next-Day,Wallet,City79,Not Returned,0.4171,Medium,0,409.791872,2023,10,31,Female,No Return
ORD03113,PROD0402,Electronics,1365.49,41.83,Express,Wallet,City23,Not Returned,0.5169,High,0,3177.222132,2022,1,36,Female,No Return
ORD03114,PROD0487,Electronics,897.39,0.64,Express,COD,City41,Not Returned,0.3941,Medium,0,3566.586816,2022,6,47,Male,No Return
ORD03115,PROD0044,Clothing,756.59,49.48,Standard,COD,City95,Not Returned,0.572,High,0,382.2292680000001,2022,5,22,Male,No Return
ORD03116,PROD0273,Clothing,1750.44,43.75,Standard,COD,City25,Not Returned,0.5868,High,0,2953.8675,2023,2,29,Female,No Return
ORD03117,PROD0419,Electronics,1004.32,9.53,Express,COD,City13,Not Returned,0.4589,Medium,0,908.608304,2023,2,27,Female,No Return
ORD03118,PROD0180,Clothing,1174.77,6.56,Next-Day,Credit Card,City17,Returned,0.453,Medium,200,4190.820352,2024,5,40,Male,Size Issue
ORD03119,PROD0436,Clothing,809.74,30.7,Next-Day,Credit Card,City19,Returned,0.5341,High,200,2044.5992800000004,2024,12,53,Male,Changed Mind
ORD03120,PROD0331,Clothing,1661.59,40.27,Express,Credit Card,City53,Not Returned,0.5738,High,0,992.467707,2025,5,29,Male,No Return
ORD03121,PROD0333,Clothing,660.4,1.49,Next-Day,Credit Card,City67,Not Returned,0.4561,Medium,0,650.56004,2022,10,62,Female,No Return
ORD03122,PROD0338,Clothing,711.27,23.22,Standard,Wallet,City23,Returned,0.5132,High,200,346.113106,2023,6,58,Female,Wrong Item
